,Name,Ranking,Reviews,Rating,Price,Cuisines,Address,Latitude,Longitude,Phone,Link,District
95,Il Vignardo Restaurant,725,79,4,Average,"['Italian', 'European', 'Vegetarian Friendly']","21 Store Street Beresford Hotel IFSC, Dublin D01 T9R2 Ireland",53.3499928,-6.2528207,+353 1 813 4700,/Restaurant_Review-g186605-d2435074-Reviews-Il_Vignardo_Restaurant-Dublin_County_Dublin.html,1
96,Jurys Inn Dublin Parnell Street,729,83,4,Average,,"Moore Street Mall, Parnell St Restaurante dentro del hotel del mismo nombre, Dublin DUBLIN 1 Ireland",53.3515707,-6.2630611,+353 1 878 4900,/Restaurant_Review-g186605-d10446095-Reviews-Jurys_Inn_Dublin_Parnell_Street-Dublin_County_Dublin.html,1
97,Esquires Coffee (Talbot Street),733,34,4.5,Average,"['Quick Bites', 'Cafe', 'Contemporary']","79A Talbot Street, Dublin D01 W9W2 Ireland",53.3505995,-6.2545858,+353 1 558 2902,/Restaurant_Review-g186605-d14931144-Reviews-Esquires_Coffee_Talbot_Street-Dublin_County_Dublin.html,1
98,Madina Street Food Co,746,302,4,Cheap,"['Indian', 'Asian', 'Vegetarian Friendly']","60 Mary Street, Dublin D01 CD40 Ireland",53.3485648425116,-6.26815070184093,+353 1 872 6007,/Restaurant_Review-g186605-d919491-Reviews-Madina_Street_Food_Co-Dublin_County_Dublin.html,1
99,The Vintage Teapot,747,27,4.5,Average,"['Chinese', 'Cafe', 'Vegetarian Friendly']","8 Cathedral Street, Dublin Ireland",53.35041715,-6.25967760913393,+353 1 555 1761,/Restaurant_Review-g186605-d12525923-Reviews-The_Vintage_Teapot-Dublin_County_Dublin.html,1
100,Vamo No Brasileiro,771,18,5,Average,"['Speciality Food Market', 'Brazilian', 'Cafe']","18 Talbot Street Dublin 1 Ground floor, Dublin 0100 Ireland",53.3507729,-6.2550547,3533947659,/Restaurant_Review-g186605-d15669309-Reviews-Vamo_No_Brasileiro-Dublin_County_Dublin.html,1
101,The Flowing Tide,789,62,4,Cheap,"['Irish', 'Bar', 'Pub']","9 Abbey Street Lower, Dublin D01 H6P1 Ireland",53.34884315,-6.25783551848562,+353 1 874 0842,/Restaurant_Review-g186605-d696225-Reviews-The_Flowing_Tide-Dublin_County_Dublin.html,1
102,hemingways,792,36,4.5,Average,['Seafood'],Dublin Ireland,53.3497645,-6.2602732,+353 1 833 3338,/Restaurant_Review-g186605-d817063-Reviews-Hemingways-Dublin_County_Dublin.html,1
103,Briodys,818,18,5,,"['Bar', 'Pub']","97 Marlborough Street, Dublin Ireland",53.349581,-6.25816546593981,+353 1 872 7016,/Restaurant_Review-g186605-d12114828-Reviews-Briodys-Dublin_County_Dublin.html,1
104,Papa's Pizza,821,28,4.5,Cheap,"['Italian', 'Pizza', 'Fast food']","1-104 Talbot Street, Dublin Ireland",53.3504395,-6.2562826,+353 1 804 4504,/Restaurant_Review-g186605-d5791692-Reviews-Papa_s_Pizza-Dublin_County_Dublin.html,1
105,Brasilia Cafe,834,49,4,Cheap,"['Irish', 'Cafe', 'Vegetarian Friendly']","Irish Life Mall Talbot Street, Dublin Ireland",53.3500122,-6.256174,+353 1 872 7528,/Restaurant_Review-g186605-d1812923-Reviews-Brasilia_Cafe-Dublin_County_Dublin.html,1
106,Tp Smiths,836,204,3.5,Average,"['Irish', 'Bar', 'Pub']","9 - 10 Jervis Street, Dublin, IE. Next to Luas Tram station on Abbey street, Dublin Ireland",53.3474461,-6.2657791,+353 1 878 2067,/Restaurant_Review-g186605-d4359085-Reviews-Tp_Smiths-Dublin_County_Dublin.html,1
107,Groomes Bar & Bistro,839,48,4.5,Average,['Irish'],"Cassidys Hotel 6-8 Cavendish Row Upper O'Connell St, Dublin Ireland",53.3531259,-6.2615935,+353 1 878 0555,/Restaurant_Review-g186605-d4817700-Reviews-Groomes_Bar_Bistro-Dublin_County_Dublin.html,1
108,Madigan's Pub Connolly Station,843,63,4,Average,"['Irish', 'Bar', 'European']","Connelly Station Amien Street, Dublin D1 Ireland",53.3515264,-6.2496783,+353 1 611 7855,/Restaurant_Review-g186605-d6123424-Reviews-Madigan_s_Pub_Connolly_Station-Dublin_County_Dublin.html,1
109,Lee Kee,854,82,4,Average,"['Chinese', 'Asian', 'Cantonese']","100a Parnell Street Dublin 1, Dublin Dublin 1 Ireland",53.3536344682112,-6.25914673297361,+353 1 804 4517,/Restaurant_Review-g186605-d3820321-Reviews-Lee_Kee-Dublin_County_Dublin.html,1
110,Declan and Donal's Deli,859,15,5,Cheap,,"34 Bolton Street, Northside, Dublin D01 T2T9 Ireland",53.3527386,-6.2688031,+353 85 201 7721,/Restaurant_Review-g186605-d8046404-Reviews-Declan_and_Donal_s_Deli-Dublin_County_Dublin.html,1
111,Rafa's Temaki,863,91,4.5,Average,"['Japanese', 'Sushi', 'Asian']","1 Lower Liffey Street Temple Bar, Dublin DUBLIN 2 Ireland",53.3469012,-6.2634767,+353 89 961 9259,/Restaurant_Review-g186605-d4340270-Reviews-Rafa_s_Temaki-Dublin_County_Dublin.html,1
112,Lagoona,869,77,4,Average,"['Irish', 'Bar', 'European']","Unit 4, Custom House Square, Dublin Ireland",53.3496181,-6.2430718,+353 1 791 8928,/Restaurant_Review-g186605-d2461135-Reviews-Lagoona-Dublin_County_Dublin.html,1
113,Salsa Authentic Mexican Food and Bar,873,16,5,Cheap,"['Mexican', 'Latin', 'Spanish']","Mayor Street Lower Unit 3, Custom House Square, International Financial Services Centre, Dublin Ireland",53.349893,-6.243234,+353 87 747 4839,/Restaurant_Review-g186605-d15097172-Reviews-Salsa_Authentic_Mexican_Food_and_Bar-Dublin_County_Dublin.html,1
114,Il Fornaio Enoteca,880,78,4,Average,"['Italian', 'Cafe', 'Mediterranean']","1 Liffey Street Lower, Dublin Ireland",53.3472702,-6.263417,+353 1 878 8188,/Restaurant_Review-g186605-d10507354-Reviews-Il_Fornaio_Enoteca-Dublin_County_Dublin.html,1
115,The Yarn,885,64,4,Average,"['Pizza', 'Vegetarian Friendly']","37 Liffey Street Lower Dublin 1, Dublin D1 Ireland",53.3468221,-6.2635581,+353 1 828 0839,/Restaurant_Review-g186605-d10758352-Reviews-The_Yarn-Dublin_County_Dublin.html,1
116,Wigwam,903,85,4,Average,"['Bar', 'Cafe']","54 Middle Abbey Street, Dublin Ireland",53.3480043,-6.2621526,,/Restaurant_Review-g186605-d9560820-Reviews-Wigwam-Dublin_County_Dublin.html,1
117,Cafe Carlo,909,230,3.5,Average,"['Irish', 'International']","63/64 O'Connell Street, Dublin Ireland",53.350259,-6.260433,+353 1 888 0856,/Restaurant_Review-g186605-d1553821-Reviews-Cafe_Carlo-Dublin_County_Dublin.html,1
118,Ryan's Bar & Cafe,915,84,4,Average,"['Irish', 'Bar', 'European']","19 Store Street, Dublin D01 NY02 Ireland",53.3502726,-6.2529363,+353 8559992,/Restaurant_Review-g186605-d2068885-Reviews-Ryan_s_Bar_Cafe-Dublin_County_Dublin.html,1
119,The Living Room,922,139,3.5,Average,"['Bar', 'Pub']","Cathal Brugha St, Dublin 1, Dublin Ireland",53.3523379,-6.2603868,+353 1 872 7169,/Restaurant_Review-g186605-d11764840-Reviews-The_Living_Room-Dublin_County_Dublin.html,1
120,The Wiley Fox,929,48,4,Average,"['American', 'Irish', 'Bar']","28 Eden Quay, Dublin D01 DE44 Ireland",53.3483317,-6.25600038637115,+353 76 654 9144,/Restaurant_Review-g186605-d9980546-Reviews-The_Wiley_Fox-Dublin_County_Dublin.html,1
121,Easons Bookstore Cafe,932,32,4,Average,"['Irish', 'Cafe']","O'Connell Street, Dublin D1 Ireland",53.3512416,-6.2607789,+353 85 883 1652,/Restaurant_Review-g186605-d6280215-Reviews-Easons_Bookstore_Cafe-Dublin_County_Dublin.html,1
122,Bun Cha Dublin,934,41,4,Average,"['Asian', 'Vietnamese', 'Soups']","11 Moore Street , Dublin 1, Dublin DUBLIN 1 Ireland",53.35023195,-6.26238096213746,+353 1 535 8881,/Restaurant_Review-g186605-d13221383-Reviews-Bun_Cha_Dublin-Dublin_County_Dublin.html,1
123,The Carrot's Tail,943,11,5,Average,['Healthy'],"15 Temple Cottages, Dublin D06 Y3E8 Ireland",53.3538629,-6.2715369,+353 83 196 5972,/Restaurant_Review-g186605-d17752779-Reviews-The_Carrot_s_Tail-Dublin_County_Dublin.html,1
124,Irish Potato Cake,954,10,5,Average,['Irish'],"16 Bachelors Walk, Dublin D01 KA66 Ireland",53.3470649,-6.2617127,+353 87 221 6841,/Restaurant_Review-g186605-d19800363-Reviews-Irish_Potato_Cake-Dublin_County_Dublin.html,1
125,Gate Hotel,958,27,4,Average,"['Bar', 'Pub']","80-81 Parnell st, Dublin Ireland",53.3527985,-6.2606167,+353 1 872 2500,/Restaurant_Review-g186605-d5791577-Reviews-Gate_Hotel-Dublin_County_Dublin.html,1
126,Mes Amis,971,28,4.5,Cheap,"['Irish', 'Cafe', 'International']","37, Upper Abbey Street, Dublin Ireland",53.3478867594494,-6.26428103833144,+353 1 872 9961,/Restaurant_Review-g186605-d2718800-Reviews-Mes_Amis-Dublin_County_Dublin.html,1
127,Bachelor's Wok,989,38,4,Average,"['Chinese', 'Asian', 'Thai']","22 Bachelors Walk, Dublin Ireland",53.34727825,-6.26118767067616,+353 1 872 8536,/Restaurant_Review-g186605-d4413017-Reviews-Bachelor_s_Wok-Dublin_County_Dublin.html,1
128,Ha'Penny Bridge Cafe,1004,26,4,Average,"['Irish', 'European']","22 Bachelors Walk, Dublin Ireland",53.34727825,-6.26118767067616,,/Restaurant_Review-g186605-d1931502-Reviews-Ha_Penny_Bridge_Cafe-Dublin_County_Dublin.html,1
129,Del Rio's Cafe,1006,29,4.5,Cheap,"['Irish', 'Cafe']","110 Marlborough Street, Dublin Ireland",53.3483972,-6.25772522987357,,/Restaurant_Review-g186605-d3225066-Reviews-Del_Rio_s_Cafe-Dublin_County_Dublin.html,1
130,QTR East,1011,20,4.5,Average,"['French', 'Irish', 'European']","1 Burton Hall, Mayor Square, IFSC, Dublin 1, Dublin DUBLIN 1 Ireland",53.3496291,-6.2433618,+353 1 636 0616,/Restaurant_Review-g186605-d10476595-Reviews-QTR_East-Dublin_County_Dublin.html,1
131,Le Monde Cafe Bar,1022,37,4,Average,"['Irish', 'Bar', 'Cafe']","21 Store St, Dublin 1 Ireland",53.3501917,-6.2527615,+353 1 813 4700,/Restaurant_Review-g186605-d2214269-Reviews-Le_Monde_Cafe_Bar-Dublin_County_Dublin.html,1
132,Bowls,1025,19,4.5,Cheap,"['Chinese', 'Japanese', 'Fast food']","56 Marlborough Street, Dublin D01 X923 Ireland",53.3532404,-6.2593912,,/Restaurant_Review-g186605-d17439144-Reviews-Bowls-Dublin_County_Dublin.html,1
133,Han Sung,1041,16,4.5,Cheap,"['Fast food', 'Asian', 'Korean']","22 Great Strand Street, Dublin Ireland",53.3468128,-6.2650425,+353 1 887 4405,/Restaurant_Review-g186605-d12004982-Reviews-Han_Sung-Dublin_County_Dublin.html,1
134,Beerhouse,1048,32,4,Cheap,"['Bar', 'Pizza', 'Pub']","84. 5 Capel Street, Dublin Dublin 1 Ireland",53.3508806,-6.2700182,+353 1 804 7023,/Restaurant_Review-g186605-d6774992-Reviews-Beerhouse-Dublin_County_Dublin.html,1
135,Krewe,1067,55,3.5,Average,['Cajun & Creole'],"51/52 Capel Street, Dublin D01K6X2 Ireland",53.3491103,-6.268865,+353 1 532 8845,/Restaurant_Review-g186605-d19717190-Reviews-Krewe-Dublin_County_Dublin.html,1
136,"Hatch & Sons, Hugh Lane Gallery",1075,26,4,Average,"['Irish', 'Cafe', 'European']","Charlemont House Parnell Square North, Dublin D01 F2X9 Ireland",53.3541752,-6.264655,+353 1 874 8643,/Restaurant_Review-g186605-d12351940-Reviews-Hatch_Sons_Hugh_Lane_Gallery-Dublin_County_Dublin.html,1
137,Wok In Noodle Bar,1087,21,4,Cheap,"['Chinese', 'Asian', 'Vegetarian Friendly']","6 Millennium Walkway, Jervis House Also another location at 45 Lower Stephen Street, Dbulin 2, Dublin Dublin 1 Ireland",53.349786,-6.25965555753228,,/Restaurant_Review-g186605-d8533292-Reviews-Wok_In_Noodle_Bar-Dublin_County_Dublin.html,1
138,Dakoi Oriental Cafe,1091,21,4,Average,"['Chinese', 'Asian', 'Vegetarian Friendly']","10 Millennium Walkway, Jervis street, D1, Dublin D1 Ireland",53.347531,-6.265558,+353 1 552 0100,/Restaurant_Review-g186605-d13964609-Reviews-Dakoi_Oriental_Cafe-Dublin_County_Dublin.html,1
139,Only Oriental Bakery & Tea,1093,8,5,Cheap,"['Asian', 'Street Food', 'Taiwanese']","66 Middle Abbey Street, Dublin 1, Dublin Ireland",53.34809105,-6.26108753118851,+353 1 558 1633,/Restaurant_Review-g186605-d16645574-Reviews-Only_Oriental_Bakery_Tea-Dublin_County_Dublin.html,1
140,Chaska,1094,13,4.5,Average,['Indian'],"Unit 3, Berry House International Financial Services Center, Dublin Ireland",53.3496226,-6.2432473,+353 1 633 8100,/Restaurant_Review-g186605-d17561719-Reviews-Chaska-Dublin_County_Dublin.html,1
141,Eden House,1101,87,3.5,Average,"['Irish', 'Bar', 'Pub']","Grange Road Rathfarnham, Dublin 16 Ireland",53.34820185,-6.25716391533931,+353 1 493 1492,/Restaurant_Review-g186605-d4556513-Reviews-Eden_House-Dublin_County_Dublin.html,1
142,Mad Yolks,1103,7,5,Cheap,"['American', 'Irish', 'Pub']",Dublin Ireland,53.3497645,-6.2602732,,/Restaurant_Review-g186605-d18083426-Reviews-Mad_Yolks-Dublin_County_Dublin.html,1
143,J & M Cleary,1108,13,4.5,,"['Bar', 'Pub']","36 Amiens Street, Dublin Ireland",53.3509732,-6.2502891,,/Restaurant_Review-g186605-d12593499-Reviews-J_M_Cleary-Dublin_County_Dublin.html,1
144,Take A Veg,1128,13,4,Cheap,"['International', 'Street Food']","58 Parnell Street, Moore Street Shopping Mall Unit 1, Dublin Ireland",53.3510452,-6.2631254,+353 1 549 3941,/Restaurant_Review-g186605-d17557844-Reviews-Take_A_Veg-Dublin_County_Dublin.html,1
145,Hot Wok Bar Noodle,1130,31,4,Cheap,"['Chinese', 'Asian']","N:2 North Earl St, Dublin D 1 Ireland",53.3499860557531,-6.25971123351448,+353 1 814 6230,/Restaurant_Review-g186605-d4136867-Reviews-Hot_Wok_Bar_Noodle-Dublin_County_Dublin.html,1
146,The Earl Bakery and Restaurant,1132,22,4.5,Cheap,"['Irish', 'Cafe']","North Earl Street, Dublin Ireland",53.3499794,-6.2591195,,/Restaurant_Review-g186605-d4236137-Reviews-The_Earl_Bakery_and_Restaurant-Dublin_County_Dublin.html,1
147,Sunrise Bakery,1143,10,5,,"['Irish', 'Cafe', 'European']","9 Store Street, Dublin Ireland",53.3508062,-6.25290953333333,,/Restaurant_Review-g186605-d7856606-Reviews-Sunrise_Bakery-Dublin_County_Dublin.html,1
148,Kiyo Japanese,1149,12,4.5,Average,"['Japanese', 'Sushi', 'Asian']","20 Liffey Street Lower, Dublin Ireland",53.3476591,-6.2636842,+353 1 548 8740,/Restaurant_Review-g186605-d17779395-Reviews-Kiyo_Japanese-Dublin_County_Dublin.html,1
149,Wowburger Parnell St,1150,9,4.5,Cheap,['American'],"Unit 2, The Foyer, Parnell Centre, Dublin Ireland",53.3503918,-6.2669735,+353 1 873 3537,/Restaurant_Review-g186605-d15020642-Reviews-Wowburger_Parnell_St-Dublin_County_Dublin.html,1
150,Shi Wang Yun,1156,7,5,Average,['Chinese'],"106 Parnell Street, Dublin Ireland",53.3504836,-6.2662961,+353 87 978 5211,/Restaurant_Review-g186605-d10830464-Reviews-Shi_Wang_Yun-Dublin_County_Dublin.html,1
151,The Playwright Restaurant,1164,14,4,Average,,"Wynn's Hotel 39 Abbey Street Lower In Wynn's Hotel, Dublin Ireland",53.348342,-6.258688,+353 1 874 5131,/Restaurant_Review-g186605-d9808255-Reviews-The_Playwright_Restaurant-Dublin_County_Dublin.html,1
152,Fusciardi’s Cafe,1165,10,4.5,,,"27 Marlborough Street, Dublin Ireland",53.3483153,-6.2574699,+353 1 874 1461,/Restaurant_Review-g186605-d13137911-Reviews-Fusciardi_s_Cafe-Dublin_County_Dublin.html,1
153,Dera Restaurant Dublin,1172,62,3.5,Average,"['Indian', 'Pakistani', 'Vegetarian Friendly']","138 Parnell Street, Dublin D1 Ireland",53.3538552,-6.2590576,+353 1 538 8800,/Restaurant_Review-g186605-d7772845-Reviews-Dera_Restaurant_Dublin-Dublin_County_Dublin.html,1
154,O'Reilly's Pub,1192,13,4.5,Average,['Quick Bites'],"151 Parnell Street, Dublin Ireland",53.3533858,-6.2601695582498,,/Restaurant_Review-g186605-d12593494-Reviews-O_Reilly_s_Pub-Dublin_County_Dublin.html,1
155,Yamamori Tengu,1194,7,4.5,,,"37 Great Strand Street,, Dublin Ireland",53.346805,-6.2659153,+353 1 558 8405,/Restaurant_Review-g186605-d12403005-Reviews-Yamamori_Tengu-Dublin_County_Dublin.html,1
156,Han Yang,1195,13,4.5,Cheap,"['Asian', 'Korean']","22 Great Strand St, Dublin Ireland",53.353735,-6.258745,,/Restaurant_Review-g186605-d801335-Reviews-Han_Yang-Dublin_County_Dublin.html,1
157,Fusion Grill,1200,33,4,Cheap,"['Steakhouse', 'Brazilian', 'European']","N Lotts behind Epicurean Food Hall, Dublin Dublin 1 Ireland",53.3473991,-6.2630623,+353 87 779 3342,/Restaurant_Review-g186605-d5864973-Reviews-Fusion_Grill-Dublin_County_Dublin.html,1
158,Nando's,1213,71,3.5,Average,['American'],"Pavillions shopping centre Swords, Dublin Ireland",53.34882082,-6.26724673,+353 1 813 8531,/Restaurant_Review-g186605-d2699760-Reviews-Nando_s-Dublin_County_Dublin.html,1
159,Murphy's Cafe Bistro Bar,1214,5,5,,,"22 Bachelors Walk, Dublin D01 V838 Ireland",53.3472865,-6.2611358,+353 1 865 6772,/Restaurant_Review-g186605-d19741431-Reviews-Murphy_s_Cafe_Bistro_Bar-Dublin_County_Dublin.html,1
160,Mr. Donut,1225,7,4.5,Cheap,['Cafe'],"58 Parnell St, Moore Street Mall, Dublin Ireland",53.3510175,-6.2631174,+353 1 516 9093,/Restaurant_Review-g186605-d14861107-Reviews-Mr_Donut-Dublin_County_Dublin.html,1
161,Sichuan Chilli King,1239,28,4,Average,"['Chinese', 'Asian', 'Vegetarian Friendly']","100 Parnell Street, Dublin Ireland",53.3535236,-6.25898271124862,+353 1 878 3400,/Restaurant_Review-g186605-d9863041-Reviews-Sichuan_Chilli_King-Dublin_County_Dublin.html,1
162,Coda Eatery,1241,123,3.5,Average,"['International', 'European', 'Gluten Free Options']","Point Village, Dublin Ireland",53.3484938428657,-6.22816202746477,+353 1 681 5000,/Restaurant_Review-g186605-d3265944-Reviews-Coda_Eatery-Dublin_County_Dublin.html,1
163,The Green Room Restaurant,1242,8,5,Average,"['French', 'Irish', 'International']","DIT Cathal Brugha Street, Dublin Dublin 1 Ireland",53.3498005,-6.2299289,+353 85 768 0364,/Restaurant_Review-g186605-d2708579-Reviews-The_Green_Room_Restaurant-Dublin_County_Dublin.html,1
164,Old Town Chinese,1260,53,3.5,Average,"['Chinese', 'Asian', 'Vegetarian Friendly']","123 Capel Street, Dublin Ireland",53.350986,-6.2699428,+353 1 873 3570,/Restaurant_Review-g186605-d9974090-Reviews-Old_Town_Chinese-Dublin_County_Dublin.html,1
165,Lao Chinese and Korean BBQ Restaurant,1270,58,3.5,Average,"['Chinese', 'Asian', 'Korean']","102 Parnell Square W Rotunda, Dublin Ireland",53.3528582,-6.2645024,+353 1 873 6666,/Restaurant_Review-g186605-d7366029-Reviews-Lao_Chinese_and_Korean_BBQ_Restaurant-Dublin_County_Dublin.html,1
166,Quick Pizza and Peri Peri Chicken,1274,7,4.5,Cheap,"['Pizza', 'Fast food', 'European']","6 Mary Street Near Parnell and Henry Street, Dublin D01 P4F3 Ireland",53.3484833,-6.2679855,+353 1 873 5852,/Restaurant_Review-g186605-d10275275-Reviews-Quick_Pizza_and_Peri_Peri_Chicken-Dublin_County_Dublin.html,1
167,Sbarro,1280,6,5,Cheap,"['Italian', 'American']","Unit 47 NorthSide Shopping Centre Oscar Tray Road, Coolock, Dublin D17 Y998 Ireland",53.3481176414593,-6.26602917909622,+353 1 847 2700,/Restaurant_Review-g186605-d12791573-Reviews-Sbarro-Dublin_County_Dublin.html,1
168,W.Plunket,1286,4,5,Average,['Irish'],"52 Middle Abbey St, Dublin D01 W9H6 Ireland",53.3477875,-6.2624918,+353 1 872 8188,/Restaurant_Review-g186605-d19470211-Reviews-W_Plunket-Dublin_County_Dublin.html,1
169,The Townhouse,1294,21,3.5,Average,"['European', 'Vegetarian Friendly']","59 South William Street, Dublin D2 Ireland",53.35021655,-6.2543814,+353 86 177 0731,/Restaurant_Review-g186605-d12344582-Reviews-The_Townhouse-Dublin_County_Dublin.html,1
170,The Butchers Pantry,1298,12,4,Cheap,"['Irish', 'Cafe', 'European']","90-92 Camden Street Lower Dublin 2, Dublin Ireland",53.3545082,-6.2500854,,/Restaurant_Review-g186605-d7285979-Reviews-The_Butchers_Pantry-Dublin_County_Dublin.html,1
171,Wing's World Cuisine,1301,45,3.5,Cheap,"['Quick Bites', 'Indian', 'International']","32-36 Wolfe Tone Street, Dublin Ireland",53.3477821,-6.2671135,+353 1 537 7788,/Restaurant_Review-g186605-d19257437-Reviews-Wing_s_World_Cuisine-Dublin_County_Dublin.html,1
172,Paddy's Palace,1307,32,3.5,,['Pub'],"5 Beresford Place, Dublin Ireland",53.34967425,-6.25342669101318,+353 1 873 5130,/Restaurant_Review-g186605-d696328-Reviews-Paddy_s_Palace-Dublin_County_Dublin.html,1
173,The Green Room Bar,1350,50,3.5,Average,"['Irish', 'Bar', 'International']","117-126 Upper Sheriff Street, Dublin Dublin1 Ireland",53.349653,-6.2302798,+353 1 894 4888,/Restaurant_Review-g186605-d5825899-Reviews-The_Green_Room_Bar-Dublin_County_Dublin.html,1
174,Zucconi Restaurant,1373,26,3.5,Average,"['Japanese', 'Brazilian', 'Sushi']","Unit 4, Block C, Smithfield Square, Dublin D07 DE0E Ireland",53.349989,-6.253579,+353 83 057 6013,/Restaurant_Review-g186605-d12128367-Reviews-Zucconi_Restaurant-Dublin_County_Dublin.html,1
175,His Food Charcoal Grill,1385,5,4.5,,['Grill'],"Moore St. Mall, 58-66 Parnell Street, Dublin Ireland",53.3513889,-6.2633333,+353 86 608 6772,/Restaurant_Review-g186605-d15229252-Reviews-His_Food_Charcoal_Grill-Dublin_County_Dublin.html,1
176,Insomnia,1386,15,4,Cheap,"['Quick Bites', 'Cafe']","77 Morehampton Road Donnybrook, Dublin Ireland",53.3483571821551,-6.2603838183966,+353 1 668 8006,/Restaurant_Review-g186605-d9714267-Reviews-Insomnia-Dublin_County_Dublin.html,1
177,Wake Cup,1393,12,4.5,Cheap,['Cafe'],"Talbot Street City Centre North, Dublin Ireland",53.3504921,-6.2552359,,/Restaurant_Review-g186605-d7724745-Reviews-Wake_Cup-Dublin_County_Dublin.html,1
178,Drunken Fish,1396,107,3.5,Average,"['Asian', 'Korean', 'Vegetarian Friendly']","The Excise Building, Dublin Ireland",53.3493326780071,-6.24447626893486,+353 1 672 0025,/Restaurant_Review-g186605-d10380228-Reviews-Drunken_Fish-Dublin_County_Dublin.html,1
